Account_ID,Name,Display_Name,Type,City,State,Phone,Email,OMS_Requests,Booked,Declined,Expired,Book_Rate,Last_Request_Date,Last_Booked_Date
0011K00002PercEQAR,Equipment Depot - Orange County CA,,Rental House/Dealer,Whittier,California,5629491000,,4,0,1,1,0.0%,2026-01-07,
001Ah000005EguPIAS,Cromer Material Handlling - Las Vegas NV,,Rental House/Dealer,Las Vegas,Nevada,7022074700,rental@cromer.com,4,0,0,4,0.0%,2026-02-06,
0011K00002RhTE6QAN,Dobbs Equipment (John Deere) - Sarasota FL,,Rental House/Dealer,Sarasota,Florida,+19419602004,,4,0,0,1,0.0%,2026-02-16,
0014100000j6bcwAAA,Best Line Material Handling - Bensalem PA,Delaware Valley Lift Truck,Rental House/Dealer,Bensalem,Pennsylvania,2154470000,jlongmore@bestline.com,4,0,2,0,0.0%,2025-12-19,
0011K00002G5Qr2QAF,Briggs Equipment (JCB) - Tampa FL,Briggs Equipment,Rental House/Dealer,Tampa,Florida,+18136214671,orlando.rental@briggsequipment.com,4,0,0,0,0.0%,2026-01-26,
001Ah000004KLpoIAG,West End Equipment Rentals - Naturita CO,,Rental House/Dealer,Naturita,Colorado,9708652408,,4,0,0,3,0.0%,2026-01-08,
0011K00002GoigGQAR,Sunstate Equipment - Fremont CA,Sunstate Equipment Co. ,Partner,Fremont,California,8558088875,dozr@sunstateequip.com,4,1,3,0,25.0%,2026-02-12,2026-02-12
68ac71f6c0444700197780c2,Synergy Equipment - Houston TX,,Rental House/Dealer,Houston,Texas,13465973386,,4,4,0,0,100.0%,2026-02-06,2026-02-06
0011K00002X7s0rQAB,LIG Rentals - Loomis CA,,Rental House/Dealer,Loomis,California,+19164724467,accounting@ligrentals.com,4,0,2,1,0.0%,2026-01-27,
64346560182fa1001964750d,The Lilly Company - Memphis TN,,Rental House/Dealer,Memphis,Tennessee,8445455926,,4,0,0,4,0.0%,2026-01-28,
0011K00002VQaezQAD,American Rentals - San Marcos CA,,Rental House/Dealer,San Marcos,California,6197042500,,4,0,0,2,0.0%,2026-02-13,
0011K00002GojV9QAJ,Sunstate Equipment - Peoria AZ,Sunstate Equipment Co. ,Partner,Peoria,Arizona,8558088875,dozr@sunstateequip.com,4,0,2,0,0.0%,2026-01-19,
0011K00002QlsvGQAR,ASCO Equipment - Tyler TX,,Rental House/Dealer,Tyler,Texas,+19035930201,,4,0,3,0,0.0%,2026-02-12,
673fa1c3458377001791fcff,Utah,,Rental House/Dealer,,Utah,18337746320,,4,0,0,0,0.0%,2026-01-29,
0011K00002KYZb0QAH,R&M Equipment Rentals - Birmingham AL,,Rental House/Dealer,Birmingham,Alabama,2053261111,ar@rmequipment.net,4,1,0,1,25.0%,2026-01-21,2026-01-21
0011K00002TAjvdQAD,Coker Rental Company - Clinton TN,,Rental House/Dealer,Powell,Tennessee,8653023200,rental@cokerace.com,4,0,0,0,0.0%,2026-02-03,
0014100001QO0toAAD,"Bottom Line Equipment LLC - Baytown, TX",Bottom Line Equipment LLC,Rental House/Dealer,Baytown,Texas,12817450681,bradh@bottomlineequipment.com,4,0,0,1,0.0%,2026-02-03,
673fa19c6281f80018a2db05,Montana,,Rental House/Dealer,,Montana,18337746320,,4,0,0,0,0.0%,2026-01-23,
0014100000hUCgoAAG,Wheeler Machinery (CAT) - Salt Lake City UT,Wheeler Machinery Co.,Rental House/Dealer,Salt Lake City,Utah,8019740511,wheelerleads@wheelercat.com,4,0,0,2,0.0%,2026-01-29,
0011K00002GoiCaQAJ,Sunstate Equipment - Carrollton TX,Sunstate Equipment Co. ,Partner,Carrollton,Texas,8558088875,dozr@sunstateequip.com,3,0,2,0,0.0%,2026-02-12,
673fa19b476a080018c3b158,Missouri,,Rental House/Dealer,,Missouri,18337746320,,3,0,0,0,0.0%,2026-01-22,
0014100001V7PgpAAF,Tejas Equipment Rental - San Marcos TX,Tejas Equipment Rental,Rental House/Dealer,San Marcos,Texas,+15127383353,kyle@tejasequipment.com,3,3,0,0,100.0%,2026-02-10,2026-02-10
0011K00002RgypPQAR,Heavy Machines LLC- Murfreesboro TN,,Rental House/Dealer,Murfreesboro,TN,6293353077,,3,0,2,1,0.0%,2026-02-06,
0011K00002SHmmCQAT,Brandon Lift Services INC. - Largo FL,,Rental House/Dealer,Largo,Florida,7274747802,accounts@brandonliftservice.com,3,0,0,0,0.0%,2026-01-26,
0011K00002SnMVHQA3,Superior Industrial Products (Forklifts) - Nashville TN,,Rental House/Dealer,Nashville,Tennessee,6152560116,rentals@sip.net,3,0,0,0,0.0%,2026-02-06,
65845d76689ac3002339c7fa,Sunstate Equipment - Apache Junction AZ,,Rental House/Dealer,Apache Junction,AZ,6022750601,dozr@sunstateequip.com,3,0,1,1,0.0%,2026-02-05,
673fa1cc458377001791ffea,West Virginia,,Rental House/Dealer,,West Virginia,18337746320,,3,0,0,0,0.0%,2026-01-06,
0014100001HCdxnAAD,"Sunbelt Rentals 293 - Bangor, ME",Sunbelt Rentals,Rental House/Dealer,Bangor,Maine,(207) 945-5635,pcm293@sunbeltrentals.com,3,2,0,1,66.7%,2026-02-02,2026-02-02
0014100001Gm4IgAAJ,"United Rentals 819 - Scarborough, ON",United Rentals,Rental House/Dealer,Toronto,Ontario,14162891010,branch819@ur.com,3,0,1,0,0.0%,2026-01-12,
0011K00002X7g1GQAR,Patriot Rentals - Davis Valley UT,,Rental House/Dealer,Ogden,UT,8014036634,,3,0,0,1,0.0%,2026-01-29,
0014100001JZ2IjAAL,Total Rental - Phoenixville PA,Total Rentals,Rental House/Dealer,,,(610) 933-1107,,3,3,0,0,100.0%,2026-02-10,2026-02-10
001Ah000004U3Q2IAK,Carolina Containers & Transport - Raleigh NC,,Rental House/Dealer,Raleigh,North Carolina,+19195629187,,3,1,0,1,33.3%,2025-12-19,2025-12-19
0011K00002VPvDZQA1,Connect Services Equipment Rental - Jacksonville TX,,Rental House/Dealer,Jacksonville,Texas,9035868999,,3,0,2,0,0.0%,2026-01-15,
692772e8a3075b001e5199e7,Hive Rentals & Co - Caldwell TX,,Rental House/Dealer,Caldwell,Texas,+19792205948,hiverentalyard.caldwell@gmail.com,3,1,2,0,33.3%,2025-12-01,2025-12-01
0011K000024eEbzQAE,GMW Equipment - San Juan TX,GMW Equipment,Rental House/Dealer,San Juan,Texas,9563355000,,3,2,1,0,66.7%,2026-01-09,2026-01-09
0014100000gdnT0AAI,PDQ Rentals - Sante Fe CA,DBA PDQ RENTALS,Rental House/Dealer,Santa Fe Springs,California,5629443206,santafe@pdqrentals.com,3,0,0,0,0.0%,2026-01-29,
642c8b5110900c00128b6254,Purple Rentals - Toronto ON,,Rental House/Dealer,Toronto,Ontario,4379729559,chris.thacker@purplerentals.ca,3,0,0,1,0.0%,2026-01-26,
0011K00002UH4L3QAL,Total Warehouse - San Diego CA,,Rental House/Dealer,San Diego,California,8338682500,,3,0,0,2,0.0%,2026-02-13,
0011K00002GojvRQAR,Sunstate Equipment - Scottsdale AZ,Sunstate Equipment Co. ,Partner,Scottsdale,Arizona,8558088875,dozr@sunstateequip.com,3,0,2,0,0.0%,2026-01-15,
0011K00002Gok3zQAB,Sunstate Equipment - Tulsa OK,Sunstate Equipment Co. ,Partner,Tulsa,Oklahoma,8558088875,dozr@sunstateequip.com,3,1,2,0,33.3%,2026-01-23,2026-01-23
0011K00002Lpf0tQAB,Leppo Rents - Cleveland OH,,Rental House/Dealer,Cleveland,Ohio,+13309584167,craig@leppos.com,3,2,1,0,66.7%,2026-01-22,2025-11-26
001Ah000004ZgMuIAK,"Perfetto Enterprises Company, Inc. - Staten Island NY",,Rental House/Dealer,,New York,7184424212,fieldmanager@perfettoent.com,3,0,0,0,0.0%,2026-01-21,
0011K00002VPKESQA5,Dino Piergallini & Sons Equipment Inc - New Philadelphia OH,,Rental House/Dealer,New Philadelphia,Ohio,+13303648055,mpiergallini@piergalliniequipment.com,3,0,0,3,0.0%,2026-01-02,
001OJ00000kJPcwYAG,"Cal-West Rentals, Inc - San Rafael, CA",,Rental House/Dealer,San Rafael,California,+14158840610,will@calwestrentals.com,3,2,1,0,66.7%,2025-11-25,2025-11-25
0011K00002TX0jmQAD,Mega Rentals Inc - Lorton VA,,Rental House/Dealer,Lorton,VA,7035410914,contact@megarentals.co,3,0,1,0,0.0%,2026-01-30,
0011K00002TuaewQAB,Toyota Lift of South Texas (Doggett Machinery) - Austin TX,,Rental House/Dealer,Austin,Texas,+15129288700,darin.soun@doggett.com,3,2,0,0,66.7%,2026-02-16,2026-02-16
0014100001JYrOCAA1,Allstar Equipment of Palm Beach County - West Palm Beach FL,Allstar Equipment of Palm Beach County,Rental House/Dealer,West Palm Beach,Florida,5618633332,,3,0,0,2,0.0%,2025-12-22,
0011K00002TYOT8QAP,HTX Material Handling - Houston TX,,Rental House/Dealer,Houston,Texas,9374510624,mtweedie@htxforklifts.com,3,2,0,0,66.7%,2025-11-21,2025-11-21
0011K00002TWgWdQAL,The Equipment Source - Englewood FL,,Rental House/Dealer,Englewood,Florida,9414609769,dgouveia@equipmentsource.net,3,2,0,0,66.7%,2026-01-27,2026-01-27
0014100001JZ2AqAAL,Rocky Hill Equipment Rentals - San Antonio (Selma) TX,Rocky Hill Equipment Rentals,Rental House/Dealer,Selma,Texas,2106515611,chuck@rockyhillequipmentrentals.com,3,0,0,0,0.0%,2026-02-16,
0011K00002TYhBGQA1,McCann Rental - McHenry IL,,Rental House/Dealer,McHenry,Illinois,8153850420,,3,0,0,1,0.0%,2025-12-18,
0011K00002TAuJpQAL,Superior Equipment Rental - Wilmington DE,,Rental House/Dealer,Wilmington,Delaware,3026586193,joelle@superiorequipmentrental.com,3,2,0,0,66.7%,2025-12-16,2025-12-16
0014100000gawpBAAQ,Jesco Inc. HQ - South Plainfield NJ,Jesco Inc.,Rental House/Dealer,S Plainfield,New Jersey,9087538080,nicholas.delvecchio@jesco.us,3,0,3,0,0.0%,2026-01-22,
0011K00002Lpf2LQAR,Leppo Rents - Youngstown OH,,Rental House/Dealer,Girard,Ohio,+13309584167,craig@leppos.com,3,0,3,0,0.0%,2026-01-02,
0011K00002Gp0buQAB,Armour Sales and Rentals - Haydon ON,Armour Sales and Rentals,Rental House/Dealer,Cavan,Ontario,9059033374,mattferguson5-16@gmail.com,3,0,1,1,0.0%,2026-01-20,
0014100001JYrW6AAL,Bobcat of Las Vegas - Las Vegas NV,Bobcat of Las Vegas Inc.,N/A,North Las Vegas,Nevada,7027953300,jkelliher@bobcatoflasvegas.com,3,0,0,3,0.0%,2026-02-06,
0011K00002X5OxuQAF,United Equipment Company - Turlock CA,,Rental House/Dealer,Turlock,California,2096329931,,3,0,0,2,0.0%,2026-01-27,
66e19b2cc77a160022920aa0,Sunstate Equipment - Charleston SC,,Rental House/Dealer,North Charleston,SC,8548006882,,3,2,1,0,66.7%,2026-02-10,2026-02-04
0011K00002OzNhIQAV,F&B Rentals - Santa Ana,,Rental House/Dealer,Santa Ana,California,7145545080,,3,0,0,2,0.0%,2025-12-18,
0011K00002Oz6aDQAR,Sunstate Equipment - Benicia CA,,Rental House/Dealer,Benicia,California,8558088875,dozr@sunstateequip.com,3,2,1,0,66.7%,2026-01-26,2026-01-26
0011K00002X5cfxQAB,Luby Equipment Services - Caseyville IL,,Rental House/Dealer,Caseyville,,6183979971,,3,0,0,2,0.0%,2026-02-04,
0011K00002UmUppQAF,Viper Equipment - Los Angeles CA,,Rental House/Dealer,Los Angeles,California,4245363228,viperequipment2020@gmail.com,3,0,2,0,0.0%,2026-02-12,
0011K00002VPYZcQAP,C & B Material Handling - Shreveport LA,,Rental House/Dealer,Shreveport,Louisiana,3186315100,kliebertp@deereequipment.com,3,0,0,0,0.0%,2026-02-02,
62496f6990d6e3001ab6131e,BEJAC CORP(CASH ONLY),,Rental House/Dealer,SAN LEANDRO,CALIFORNIA,5594999556,zrobertson@bejac.com,3,0,0,0,0.0%,2026-02-04,
0011K00002GojMlQAJ,Sunstate Equipment - Oklahoma City OK,Sunstate Equipment Co. ,Partner,Moore,Oklahoma,4057938600,dozr@sunstateequip.com,3,2,1,0,66.7%,2026-01-21,2026-01-21
0014100001YSTbWAAX,"Admar Construction and Supply - Cleveland, OH",Admar Construction and Supply,Partner,Cleveland,Ohio,2164653737,nsand@admarsupply.com,3,0,0,2,0.0%,2026-01-22,
0014100000gdnSmAAI,Lift Power Inc - Jacksonville FL,LIFT POWER INC,Rental House/Dealer,Jacksonville,Florida,9047830250,rental@liftpower.com,3,0,1,0,0.0%,2026-01-06,
0014100001HCkY5AAL,"United Rentals 900 - Toronto, ON",United Rentals,Rental House/Dealer,Toronto,Ontario,14162535656,branchE08@ur.com,3,0,0,0,0.0%,2025-11-27,
001Ah000005BQJsIAO,Premier Equipment Rentals Inc - Mesa AZ,,Rental House/Dealer,Mesa,AZ,4806917368,mesacounter@perrents.com,3,1,0,0,33.3%,2026-02-06,2026-02-06
0014100001SdH1nAAF,Herc Rentals (9316) - Myrtle Beach SC,Herc Rentals,Partner,Myrtle Beach,South Carolina,843-236-2369,sam.porter1@hercrentals.com,3,3,0,0,100.0%,2026-02-05,2026-02-05
0011K00002VPYbEQAX,C & B Material Handling - Baton Rouge LA,,Rental House/Dealer,Baton Rouge,Louisiana,2257535700,kliebertp@deereequipment.com,3,0,0,1,0.0%,2026-01-14,
001OJ000005GU0wYAG,RNB Equipment Plus - Sugar Land TX,,Rental House/Dealer,Sugar Land,Texas,8329545606,,3,0,1,1,0.0%,2025-12-08,
0014100001Ne0MeAAJ,Burris Equipment - Joliet IL,Burris Equipment Co,Rental House/Dealer,Joliet,Illinois,+18154646650,bryan.heinrichs@burrisequipment.com,3,0,0,1,0.0%,2026-01-21,
0014100001JYrNeAAL,Aim High Equipment Rental - Brighton CO,Aim High Equipment Rental Inc.,Rental House/Dealer,Brighton,Colorado,3032889330,,3,0,1,1,0.0%,2025-12-31,
0011K00002GojhUQAR,Sunstate Equipment - Reno NV,Sunstate Equipment Co. ,Partner,Reno,Nevada,8558088875,dozr@sunstateequip.com,3,1,1,0,33.3%,2026-01-06,2026-01-06
001Ah000005EgqIIAS,Cromer Material Handling - Manteca CA,,Rental House/Dealer,Manteca,California,2094658987,rental@cromer.com,3,0,0,1,0.0%,2026-02-12,
001Ah000003a109IAA,Welch Equipment - Denver CO,,Rental House/Dealer,Denver,Colorado,3033938181,,3,0,0,2,0.0%,2025-12-31,
001OJ00000D1rduYAB,Con-Verge Sales & Rentals LLC - Hershey PA,,Rental House/Dealer,Marietta,Pennsylvania,2232440086,,3,1,1,0,33.3%,2026-01-14,2026-01-14
001Ah000003ZvniIAC,General Rent-All - Massillon OH,,Rental House/Dealer,Massillon,Ohio,+13308373531,,3,3,0,0,100.0%,2025-12-11,2025-12-11
0011K00002WOrQDQA1,Eastern Tennessee Rent-Alls - Johnson City TN,,Rental House/Dealer,Johnson City,Tennessee,+14232823221,,3,2,0,1,66.7%,2025-12-02,2025-12-02
001Ah000003x3glIAA,Hugg & Hall Equipment Co - Little Rock AR,,Rental House/Dealer,Little Rock,Arkansas,5015621262,wesley.may@hugghall.com,3,0,1,0,0.0%,2026-01-15,
001Ah0000043iR1IAI,Chet's Rent-All - Canton MI,,Rental House/Dealer,Canton,Michigan,7349810240,rochester@chetsrentall.com,3,0,0,2,0.0%,2026-01-02,
0014100000hUBnBAAW,Yancey Cat - Augusta GA,Yancey Cat,Partner,Augusta,Georgia,7067901300,yanceyleads@yanceybros.com,3,1,0,1,33.3%,2026-02-03,2026-02-03
6585a05a10981f001ca7d5f7,Sunstate Equipment - La Vergne TN,,Rental House/Dealer,La Vergne,TN,6158234174,,3,0,1,0,0.0%,2025-12-04,
001OJ000006w0kCYAQ,NBA Rentals - Pasadena CA,,Rental House/Dealer,Pasadena,California,8188588543,,3,0,0,2,0.0%,2026-01-28,
0011K00002GojBjQAJ,Sunstate Equipment - Mesa AZ,Sunstate Equipment Co. ,Partner,Mesa,Arizona,8558088875,dozr@sunstateequip.com,3,0,2,0,0.0%,2026-02-02,
001Ah000004R1vsIAC,DRT Rental - Roseville CA,,Rental House/Dealer,Roseville,California,+19164167105,sales@drtrental.com,3,0,0,3,0.0%,2026-02-03,
69446b52a4c1310019263549,Kitchener Test Rentals - Stanley Park,,Rental House/Dealer,Kitchener,Ontario,12265801232,j.doe@kitchenerrentals.com,3,0,1,1,0.0%,2025-12-19,
0014100001USsH7AAL,Dickie Moore Rentals - Ottawa ON,Dickie Moore Rentals,Partner,Ottawa,Ontario,6137441212,,3,2,1,0,66.7%,2026-01-13,2026-01-13
0011K00002QlsSLQAZ,ASCO Equipment - Abilene TX,,Rental House/Dealer,Abilene,Texas,+13256982726,,3,0,1,0,0.0%,2026-02-09,
001OJ00000RQQ0vYAH,MF Construction Services - Toronto ON,,Rental House/Dealer,Toronto,Ontario,6477724561,,3,0,0,0,0.0%,2026-01-30,
001Ah000007DNIWIA4,Chet's Rent-All - Oak Park MI,,Rental House/Dealer,Oak Park,Michigan,+12485430118,,3,2,0,0,66.7%,2026-01-14,2026-01-13
68d6a47bf55a0d0018b1eb70,Sunstate Equipment - Conroe TX,,Rental House/Dealer,Conroe,Texas,281-492-3400,,3,1,0,0,33.3%,2026-01-15,2026-01-12
68878c426b8a490016d2c546,Leavitt Machinery - Brampton ON,,Rental House/Dealer,Brampton,Ontario,15194890567,dozr@leavitt.ca,3,0,1,0,0.0%,2025-11-21,
0014100001K1whtAAB,Bennett Equipment & Supply - Piedmont SC,Bennett Equipment & Supply,Rental House/Dealer,Piedmont,South Carolina,8642777272,info@bennettequipment.com,3,0,0,0,0.0%,2026-02-16,
001Ah000003aOqwIAE,LSR Equipment - Weatherford TX,,Rental House/Dealer,Weatherford,Texas,8176732113,,3,1,1,0,33.3%,2026-02-12,2026-02-12
001Ah00000472ejIAA,Bobcat of Broward (Smith Bros Contracting) - Pompano Beach FL,,Rental House/Dealer,Pompano Beach,Florida,9547639880,,3,0,1,1,0.0%,2025-12-23,
001Ah000006SjXsIAK,Great Rate Rentals - South Windsor CT,,Rental House/Dealer,South Windsor,Connecticut,8602897821,,3,2,0,1,66.7%,2025-12-17,2025-12-17
001Ah000003syR7IAI,The Lilly Company - Richland MS,,Rental House/Dealer,Richland,Mississippi,6019320135,,3,0,0,3,0.0%,2026-02-12,
0011K00002OzEsbQAF,JGR Equipment Rental & Sales - Raleigh NC,,Rental House/Dealer,Raleigh,North Carolina,9198967004,rschultz@jgrequipment.com,3,0,3,0,0.0%,2026-02-11,
0011K00002G5D9RQAV,Briggs Equipment - Jacksonville FL,Briggs Equipment,Partner,Jacksonville,Florida,+19046939200,,3,0,0,1,0.0%,2026-02-13,
0014100001HCkY6AAL,"United Rentals 901 - Windsor, ON",United Rentals,Rental House/Dealer,Windsor,Ontario,15199444500,jason.campbell@bluelinerental.com,3,0,3,0,0.0%,2025-12-23,
0011K00002XmVbBQAV,Northwinds Equipment Limited - Mount Brydges ON,,Rental House/Dealer,Mount Brydges,Ontario,2894410720,sales@northwindsequipment.com,3,0,0,1,0.0%,2025-12-03,
001Ah0000046alcIAA,Birch Equipment - Everett WA,,Rental House/Dealer,Everett,Washington,4252907788,,3,0,0,0,0.0%,2026-02-13,
0011K00002GojZpQAJ,Sunstate Equipment - Prescott Valley AZ,Sunstate Equipment Co. ,Rental House/Dealer,Prescott Valley,Arizona,8558088875,dozr@sunstateequip.com,3,1,1,0,33.3%,2025-11-26,2025-11-26
673fa18b6281f80018a2d860,Louisiana,,Rental House/Dealer,,Louisiana,18337746320,,3,0,0,0,0.0%,2026-02-06,
0011K00002Tuac4QAB,Toyota Lift of South Texas (Doggett Machinery) - San Antonio TX,,Rental House/Dealer,San Antonio,Texas,2108648690,john.borgmann@doggett.com,3,1,1,0,33.3%,2026-02-16,2026-02-06
0014100000gax2jAAA,Dobbs Equipment (John Deere) - West Palm Beach FL,Dobbs Equipment,Rental House/Dealer,West Palm Beach,Florida,561-848-6618,,3,0,0,0,0.0%,2026-02-12,
0011K00002GoiJGQAZ,Sunstate Equipment - Casa Grande AZ,Sunstate Equipment Co. ,Partner,Casa Grande,Arizona,8558088875,dozr@sunstateequip.com,3,1,1,0,33.3%,2025-11-21,2025-11-21
0011K00002VmmicQAB,Millers Equipment & Rent-All - Edmonds WA,,Rental House/Dealer,Edmonds,Washington,4257780141,,3,0,0,0,0.0%,2026-02-13,
0014100001JYrMWAA1,1st Rental & Sales - Rockford IL,1st Rental & Sales,Rental House/Dealer,Rockford,Illinois,8153329933,kendall@firstrentalandsales.com,3,0,0,0,0.0%,2025-12-08,
001OJ00000IEPfJYAX,Pioneer Equipment Rental - Groveland FL,,Rental House/Dealer,Groveland,Florida,3529321403,,3,0,0,0,0.0%,2026-01-26,
0014100000gdnSdAAI,Omnilift Inc - Warminster PA,OMNILIFT INC,Rental House/Dealer,WARMINSTER,Pennsylvania,2154439090,,3,0,0,2,0.0%,2025-12-19,
001OJ0000038bdQYAQ,Heavy Yellow Equipment - Marietta GA,,Rental House/Dealer,Marietta,Georgia,4043338356,,3,0,1,0,0.0%,2025-12-08,
0014100001JZ2D3AAL,Stoney Creek Rentals - Blandon PA,Stoney Creek Rentals,Rental House/Dealer,Blandon,Pennsylvania,6109264567,robert@stoneycreekrentals.com,3,0,0,2,0.0%,2025-12-04,
001Ah000004PAVNIA4,Pape Material Handling - Seattle WA,,Rental House/Dealer,Seattle,Washington,2067604300,dguarin@paperents.com,3,0,1,0,0.0%,2026-02-13,
0014100000gawSSAAY,"Coastline Equipment Company - Meridian, Idaho",Coastline Equipment Company,Rental House/Dealer,Meridian,Idaho,2088883337,,3,0,0,2,0.0%,2025-12-09,
0014100001V5Gb2AAF,Milam Rental LLC - Sutherlin VA,Milam Equipment Rental,Rental House/Dealer,Sutherlin,Virginia,+14343342884,krystal@milamequipmentsales.com,3,1,1,0,33.3%,2025-12-19,2025-12-19
0014100001USsqWAAT,Dobbs Equipment (John Deere) - Pompano Beach FL- PARTS ONLY,Dobbs Equipment,Rental House/Dealer,Pompano Beach,Florida,954-977-9541,,3,0,0,2,0.0%,2026-02-09,
001Ah000004OejRIAS,Morrison Industrial Equipment - Brighton MI,,Rental House/Dealer,Brighton,Michigan,8108911410,,3,0,2,0,0.0%,2026-02-13,
001Ah000006sYJIIA2,Summit Toyotalift - North Haven CT,,Rental House/Dealer,North Haven,Connecticut,+12034902188,,3,2,0,1,66.7%,2026-02-11,2026-02-11
0011K00002QkDFSQA3,Lybroco Rentals - Edmonton AB,,Rental House/Dealer,Edmonton,AB,8006741018,info@lybrocorentals.com,3,1,1,0,33.3%,2025-12-08,2025-12-08
001Ah000004KHIAIA4,Equipment Rental Source - Castle Rock CO,,Rental House/Dealer,Castle Rock,Colorado,3039068706,info@equipmentrentalsource.com,3,0,0,2,0.0%,2026-01-08,
0014100001bS9sDAAS,Bob Ward Jr Equipment - Dallas TX,Bob Ward Jr Equipment,Rental House/Dealer,Dallas,Texas,2146382500,,3,0,0,2,0.0%,2026-02-10,
0011K00002RLqUZQA1,Empire Cat - Thatcher AZ,,Rental House/Dealer,Thatcher,Arizona,9283878700,dozraz@empire-cat.com,2,0,0,0,0.0%,2026-02-12,
0014100000ik4HzAAI,Volvo Construction Equipment & Services - Sacramento CA,Vces California,Rental House/Dealer,Sacramento,California,9163882244,kenneth.romeo@vcesvolvo.com,2,0,0,2,0.0%,2026-01-27,
0014100001JYrMqAAL,A Rent-All Center - Pine Brook NJ,A Rent-All Center,Rental House/Dealer,Pine Brook,New Jersey,9732283222,spider8321@hotmail.com,2,0,1,0,0.0%,2025-12-10,
0011K00002UmKkEQAV,Brodie Inc - Lawrence MA,,Rental House/Dealer,Lawrence,Massachusetts,9786826300,,2,0,1,0,0.0%,2025-11-19,
0011K00002TBFXAQA5,MOMS Rentals - Missoula MT,,Rental House/Dealer,Missoula,Montana,4063271104,cliffe@momsrentals.com,2,1,1,0,50.0%,2026-01-23,2026-01-23
0011K00002UlRc4QAF,Simplex Equipment Rental - Terrebonne QC,,Rental House/Dealer,Terrebonne,Québec,4504775960,,2,0,1,0,0.0%,2025-11-21,
001Ah000007ENnMIAW,Hammerhead Equipment Rentals - Eagle Lake TX,,Rental House/Dealer,Eagle Lake,Texas,7132495860,demotodaytexas@yahoo.com,2,0,0,0,0.0%,2026-02-11,
68ac71f6c0444700197780bf,Synergy Equipment - Austin TX,,Rental House/Dealer,Buda,Texas,17373524408,,2,2,0,0,100.0%,2025-12-17,2025-12-17
0011K00002WMCwTQAX,Elite Equipment Rental - Lebanon OR,,Rental House/Dealer,Lebanon,Oregon,+15414054221,rent@eliteequipment.net,2,1,0,0,50.0%,2026-01-15,2025-12-05
001Ah0000043hzgIAA,Bottom Line Equipment LLC - Greenville TX,,Rental House/Dealer,Greenville,Texas,12817450681,bradh@bottomlineequipment.com,2,0,0,1,0.0%,2026-01-19,
0014100001JYrhHAAT,Encon Equipment LLC,Encon Equipment LLC,Rental House/Dealer,,,(859) 885-0708,,2,2,0,0,100.0%,2025-11-28,2025-11-28
0011K00002TXBJeQAP,Spartan Equipment - Jensen Beach FL,,Rental House/Dealer,Jensen Beach,Florida,7729346316,spartanequipmentrental@gmail.com,2,0,0,0,0.0%,2026-01-20,
0011K00002VQIblQAH,TEC Equipment Rental - Orangeburg SC,,Rental House/Dealer,Orangeburg,South Carolina,+18037920150,,2,1,0,1,50.0%,2025-12-16,2025-12-16
001OJ00000WF5UuYAL,Central Power Systems & Services - Corpus Christi TX,,Rental House/Dealer,Corpus Christi,Texas,13617370049,michael.holdman@cpower.com,2,0,1,0,0.0%,2026-02-13,
0011K00002Lpf0UQAR,Leppo Rents - Canton OH,,Rental House/Dealer,Canton,Ohio,+13309584167,craig@leppos.com,2,1,1,0,50.0%,2025-12-05,2025-11-24
001Ah000004LJGvIAO,Western Material Handling - Commerce City CO,,Rental House/Dealer,Commerce City,Colorado,3038932448,dennis@abetterforklift.com,2,0,1,0,0.0%,2025-12-31,
63979449fbbac5001a8e06a3,Alpha & Omega Equipment Sales & Rental - Hickory Creek TX,,Rental House/Dealer,Hickory Creek,TX,+14694448323,,2,0,0,2,0.0%,2026-01-29,
0011K00002IVtpUQAT,Chet's Rent All - Rochester Hills MI,Chet's Rent All,Rental House/Dealer,Rochester Hills,Michigan,2488536020,bwentworth@chetsrentall.com,2,1,0,0,50.0%,2025-11-20,2025-11-20
001Ah000004KNEpIAO,Winnipesaukee Equipment Rental - Wolfeboro NH,,Rental House/Dealer,Wolfeboro,New Hampshire,+16035151086,miranda@wolfeboroboatcompany.com,2,0,0,0,0.0%,2025-12-10,
0011K00002TXwTbQAL,Empire Cat (Formerly Cashman CAT) - Henderson NV,,Rental House/Dealer,Henderson,Nevada,7026498777,nvdozr@empire-cat.com,2,0,0,1,0.0%,2026-02-06,
0011K00002VPtXOQA1,Bertling Equipment Rental & Repair - Seguin TX,,Rental House/Dealer,Seguin,Texas,8303722610,,2,0,0,0,0.0%,2026-02-16,
0011K00002KWE3nQAH,Bobcat of Connecticut - Stratford CT,,Rental House/Dealer,Stratford,Connecticut,2033802300,toddg@bobcatct.com,2,0,1,0,0.0%,2026-01-30,
0014100001jcwlvAAA,Dominic's Equipment Rental - Monroe PA,Dominic`s Equipment Rental,Rental House/Dealer,Monroe,Pennsylvania,+15706391896,bsorber@dominicsequipment.com,2,2,0,0,100.0%,2025-12-03,2025-12-03
0014100000hUCOrAAO,"Peterson Machinery Company - Salem, OR",Peterson Machinery Company,Rental House/Dealer,,,1 503  364-0602,marketing@petersoncat.com,2,1,0,0,50.0%,2026-01-16,2026-01-16
001Ah000006WycNIAS,Partner Rentals - Windsor NY,,Rental House/Dealer,New Windsor,New York,+18457649333,ernesto.delaguila@partnerrentals.com,2,1,0,0,50.0%,2025-12-15,2025-12-12
